date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:54	38205/38205	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/fonts/fontawesome-webfont.eot?	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/fonts/fontawesome-webfontd41d.eot	(from http://learnpythonthehardway.org/book/stylesheets/font-awesome.min.css)
20:07:02	80652/80652	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/fonts/fontawesome-webfontba72.ttf	(from http://learnpythonthehardway.org/book/stylesheets/font-awesome.min.css)
20:07:03	51672/51672	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/fonts/myriadpro-cond.woff	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/fonts/myriadpro-cond.woff	(from http://learnpythonthehardway.org/book/stylesheets/main.css)
20:07:09	443268/443268	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/fonts/myriadpro-cond.svg	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/fonts/myriadpro-cond.svg	(from http://learnpythonthehardway.org/book/stylesheets/main.css)
20:07:17	115016/115016	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/fonts/myriadpro-cond.eot	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/fonts/myriadpro-cond.eot	(from http://learnpythonthehardway.org/book/stylesheets/main.css)
20:07:17	45990/45990	---M--	200	added ('OK')	image/png	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/_static/osx_textwrangler.png	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/_static/osx_textwrangler.png	(from http://learnpythonthehardway.org/book/ex1.html)
20:07:17	39454/39454	---M--	200	added ('OK')	image/png	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/_static/win_notepadpp_ex1.png	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/_static/win_notepadpp_ex1.png	(from http://learnpythonthehardway.org/book/ex1.html)
20:07:17	114728/114728	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/fonts/myriadpro-cond.ttf	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/fonts/myriadpro-cond.ttf	(from http://learnpythonthehardway.org/book/stylesheets/main.css)
20:07:18	18768/18768	---M--	200	added ('OK')	image/png	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/_static/osx_terminal_ex1.png	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/_static/osx_terminal_ex1.png	(from http://learnpythonthehardway.org/book/ex1.html)
20:07:19	19100/19100	---M--	200	added ('OK')	image/png	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/_static/win_powershell_ex1.png	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/_static/win_powershell_ex1.png	(from http://learnpythonthehardway.org/book/ex1.html)
20:07:20	2299/2299	---M--	200	added ('OK')	text/plain	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/exercise26.txt	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/exercise26.txt	(from http://learnpythonthehardway.org/book/ex26.html)
20:07:22	36740/36740	---M--	200	added ('OK')	image/png	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/_static/http_request_diagram.png	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/_static/http_request_diagram.png	(from http://learnpythonthehardway.org/book/ex51.html)
20:07:24	13165/13165	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/introduction.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:24	14989/14989	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex1.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex1.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:24	12928/12928	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex2.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex2.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:25	9970/9970	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex3.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex3.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:25	16931/16931	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex4.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex4.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:26	25207/25207	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex5.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex5.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:26	26009/26009	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex6.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex6.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:27	18809/18809	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex7.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex7.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:28	19085/19085	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex8.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex8.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:28	11877/11877	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex9.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex9.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:28	22703/22703	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex10.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex10.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:29	17536/17536	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex11.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex11.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:29	11754/11754	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex12.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex12.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:31	12363/12363	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex13.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex13.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:31	17265/17265	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex14.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex14.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:32	9774/9774	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/ex15.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/ex15.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:32	10474/10474	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/next.html	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/next.html	(from http://learnpythonthehardway.org/book/appendixa.html)
20:07:33	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20May%202014%2019:11:40%20GMT	http://learnpythonthehardway.org/book/GET	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/GET	(from https://paydiv.io/static/js/videojs/video.js)
20:07:34	3536/3536	---M--	200	added ('OK')	application/octet-stream	etag:%2252783bbd-dd0%22	https://paydiv.io/static/js/videojs/font/vjs.eot	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/paydiv.io/static/js/videojs/font/vjs.eot	(from https://paydiv.io/static/js/videojs/video-js.css)
20:07:35	3536/3536	---M--	200	added ('OK')	application/octet-stream	etag:%2252783bbd-dd0%22	https://paydiv.io/static/js/videojs/font/vjs.eot?	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/paydiv.io/static/js/videojs/font/vjsd41d.eot	(from https://paydiv.io/static/js/videojs/video-js.css)
20:07:35	4228/4228	---M--	200	added ('OK')	application/octet-stream	etag:%2252783bbd-1084%22	https://paydiv.io/static/js/videojs/font/vjs.woff	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/paydiv.io/static/js/videojs/font/vjs.woff	(from https://paydiv.io/static/js/videojs/video-js.css)
20:07:36	3372/3372	---M--	200	added ('OK')	application/octet-stream	etag:%2252783bbd-d2c%22	https://paydiv.io/static/js/videojs/font/vjs.ttf	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/paydiv.io/static/js/videojs/font/vjs.ttf	(from https://paydiv.io/static/js/videojs/video-js.css)
20:07:38	17780/17780	---M--	200	added ('OK')	text/css	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/font-awesome.min.css	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/stylesheets/font-awesome.min.css	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:40	7582/7582	---M--	200	added ('OK')	text/css	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/normalize.css	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/stylesheets/normalize.css	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:41	143314/143314	---M--	200	added ('OK')	text/css	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/foundation.min.css	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/stylesheets/foundation.min.css	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:41	6634/6634	---M--	200	added ('OK')	text/css	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/main.css	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/stylesheets/main.css	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:42	11252/11252	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/javascripts/modernizr.js	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/javascripts/modernizr.js	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:42	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20May%202014%2019:11:49%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/images/logo.png	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/images/logo.png	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:44	84587/84587	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/javascripts/jquery.js	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/javascripts/jquery.js	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:45	1165/1165	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/javascripts/index.js	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/javascripts/index.js	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:46	934/934	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/javascripts/app.js	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/javascripts/app.js	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:46	85493/85493	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/javascripts/foundation.min.js	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/javascripts/foundation.min.js	(from http://learnpythonthehardway.org/book/appendix-a-cli/introduction.html)
20:07:47	125/125	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20May%202014%2019:07:46%20GMT	https://paydiv.io/robots.txt		(from https://paydiv.io/static/js/videojs/video-js.css)
20:07:52	38205/38205	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfont.eot?	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfontd41d.eot	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/font-awesome.min.css)
20:07:54	38205/38205	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfontba72.eot	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/font-awesome.min.css)
20:07:54	44432/44432	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfontba72.woff	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/font-awesome.min.css)
20:07:59	202148/202148	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfont.svg?v=4.0.3	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfontba72.svg	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/font-awesome.min.css)
20:08:09	80652/80652	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/fontawesome-webfontba72.ttf	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/font-awesome.min.css)
20:08:09	51672/51672	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:05%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/myriadpro-cond.woff	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/myriadpro-cond.woff	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/main.css)
20:08:16	443268/443268	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/myriadpro-cond.svg	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/myriadpro-cond.svg	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/main.css)
20:08:18	115016/115016	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/myriadpro-cond.eot	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/myriadpro-cond.eot	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/main.css)
20:08:19	114728/114728	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2004%20May%202014%2022:16:06%20GMT	http://learnpythonthehardway.org/book/appendix-a-cli/fonts/myriadpro-cond.ttf	C:/Users/meads/Documents/Programming/Python/LearningResources/LearnPythonTheHardWay/PythonTheHardWay/learnpythonthehardway.org/book/appendix-a-cli/fonts/myriadpro-cond.ttf	(from http://learnpythonthehardway.org/book/appendix-a-cli/stylesheets/main.css)
